id,hospital_name,sido,sggu,emdong,address,longitude,latitude
ibjzp9,제이더블유안과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 337, 13층 (역삼동)",127.0484885,37.5047776
7bmzrr,제이드성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 335, J MEDI TOWER 3, 4층 (신사동)",127.0385173,37.5233939
45ed5g,제이드의원,서울,강남구,삼성동,"서울특별시 강남구 선릉로 578, 태정빌딩 4층 (삼성동)",127.0442012,37.5100806
gsj6vv,제이디리체스의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 476, urbanhive 13층 (논현동)",127.0248029,37.5049158
8suoc1,제이디의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 616, 신사미타워 지하2층 (신사동)",127.0198235,37.5168437
y5ayyo,제이미성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 136, 3층 (신사동, 엔와이빌딩)",127.0237656,37.5245009
v84fc3,제이앤성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 354, 혜천빌딩 3층 (역삼동)",127.0297456,37.4946625
xq8va8,제이앤케이의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 120, 청호빌딩 12층 (논현동)",127.021882,37.5167404
x8l008,제이에프셀피부과의원,서울,강남구,삼성동,"서울특별시 강남구 봉은사로 539, 2~5층 (삼성동)",127.0590233,37.5143113
uhbxlb,제이엔비의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 119, 6층 (신사동)",127.0214762,37.5173225
c8nog8,제이와이성형외과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 509, 에스디바이오센서 청담동 5,11층 (청담동)",127.0489629,37.5247575
5d4f2k,제이원성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 9, 3층 (신사동)",127.0279156,37.525977
1xerp3,제이유피부과의원,서울,강남구,대치동,"서울특별시 강남구 남부순환로 2912, 301-1호 (대치동)",127.0561424,37.49071
lyex3s,제이제이비뇨기과의원,서울,강남구,도곡동,"서울특별시 강남구 강남대로 238, 스카이쏠라빌딩 (도곡동)",127.0347727,37.4849717
r5rup1,제이제이성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 849, 1~6층 (신사동)",127.0280366,37.524766
3wppbm,제이준성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 논현로 530, (역삼동, 지하1층~5층)",127.0358904,37.5038331
qiyfrw,제이케이성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 835, (신사동)",127.0279657,37.523104
skp6rf,제이티성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 134, 8층 (논현동)",127.0234091,37.5173572
e64skb,제이피성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 24, 3층 (신사동)",127.0274719,37.5249853
cbdpdx,제이필의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 438, 스타플렉스 지하1층 (역삼동)",127.0263372,37.5016424
ujjcse,젤피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 452, JS빌딩 7층 (청담동)",127.0457468,37.5236241
xggoc5,젬마의원,서울,강남구,신사동,"서울특별시 강남구 논현로 815, 부르다문 빌딩 1층 6층 (신사동)",127.0278225,37.5213733
kvqywj,조각의원,서울,강남구,역삼동,"서울특별시 강남구 논현로 515, 아승빌딩 3층 (역삼동)",127.0358058,37.5025724
85gg0v,조성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 841, (신사동, 제이비미소빌딩 B113,B114호)",127.027762,37.5240297
5dtaeg,조수영성형외과의원,서울,강남구,논현동,"서울특별시 강남구 강남대로132길 4-6, 지하1층, 지상1~4층 (논현동)",127.0216478,37.5118613
ry58vr,조아라산부인과의원,서울,강남구,역삼동,"서울특별시 강남구 논현로 503, 송촌빌딩 9층 2호 (역삼동)",127.0363876,37.50127
w9myyo,조앤박의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 598, 5층 (논현동, 보림빌딩)",127.0203715,37.5151992
keaea8,조은날의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 476, urbanhive 지하2층 (논현동)",127.0248029,37.5049158
4hxxpw,조은성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로161길 10, 4층 (신사동)",127.0274667,37.5236041
2gkqra,조재홍의원,서울,강남구,청담동,"서울특별시 강남구 선릉로152길 33, 4층 402호 (청담동)",127.0423039,37.5245445
ffz8q4,주앤의원,서울,강남구,신사동,"서울특별시 강남구 선릉로155길 3, 2,3,4층 (신사동)",127.0392619,37.5251504
vhu4ba,주연여성의원,서울,강남구,신사동,"서울특별시 강남구 가로수길 31-3, 2~3층 (신사동)",127.0226793,37.5201329
wz940v,주한성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 3층 303,304호 (신사동)",127.027762,37.5240297
tkrrvw,쥬벤스성형외과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 421, 청담동JS 빌딩 4,6층 (청담동)",127.0419809,37.5238957
y3rztp,쥬얼리성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 120, (논현동, 4,5,6,7,8,9, 10층 청호빌딩)",127.021882,37.5167404
lc6prr,지세븐의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 141, 5층 (역삼동)",127.0346851,37.5005479
7mzakg,지아인의원,서울,강남구,대치동,"서울특별시 강남구 도곡로 419, 6층 (대치동)",127.0563325,37.4976776
mih6mv,지에스안과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 390, 미진프라자 8,15,16층 (역삼동)",127.028709,37.497901
4xekz8,지오성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로30길 51, I.S.A 빌딩 6층 (신사동)",127.0293712,37.5239346
3y0224,지우개의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 108, B1층 (논현동)",127.0206793,37.5161887
wk0yeh,지우의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 107, 메디타워 14층 (역삼동)",127.0287678,37.4986924
vdo9kh,지힐링스퀘어의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 122, 에메랄드타워 5층, 6층, 7층 (논현동)",127.0221405,37.516854
ba5mf3,진담성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 101, 이즈타워 1501호 (역삼동)",127.0280314,37.4986785
6bcpwe,진성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 412, 501호 (역삼동)",127.0272984,37.4995184
ijmmb5,차소연의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 415, 갤러리제이씨빌딩 5층 (청담동)",127.0409346,37.5237755
jfysyz,차이성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 406, GLASS TOWER 14층 (역삼동)",127.0276559,37.4990209
7pq4dd,참닥터의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 107, 13층 일부 (신사동)",127.0201484,37.5168631
v283bd,창피부과의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로87길 51, 3층 (삼성동, 여송빌딩)",127.0574009,37.5109128
w56fkp,처음처럼성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 111, 대건빌딩 8층 (역삼동)",127.0292963,37.4988903
s0dxme,첫걸음산부인과의원,서울,강남구,역삼동,"서울특별시 강남구 선릉로 431, 에스케이허브오피스텔 3층 306호 (역삼동)",127.0491411,37.5034574
4po1i3,첫눈성형외과의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 616, 신사미타워 1302호 (신사동)",127.0198235,37.5168437
msdn1m,첫번째의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 824, 4,5,6,7층 (청담동)",127.0401852,37.5254261
xf1pi2,청담고운세상닥터지피부과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 326, 대동타워 5층 (논현동)",127.037756,37.5223542
ooq42n,청담공드림피부과의원,서울,강남구,삼성동,"서울특별시 강남구 삼성로119길 8, 강남대학교 청담 카이로스 빌딩 3층 (삼성동)",127.0506102,37.516305
bfa37d,청담공의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 419, 아노블리81 1동 303,308호 (청담동)",127.0416493,37.5238471
l9fc1x,청담글래시피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로81길 51, 루미안빌 5층 (청담동)",127.0457851,37.5270963
x6cwzx,청담끌레어의원,서울,강남구,청담동,"서울특별시 강남구 도산대로81길 49, 후크빌딩 3층 (청담동)",127.0460162,37.5270275
skoytk,청담나올의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 329, 3층 (신사동)",127.0379356,37.5232138
06akt7,청담노엘의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 449, 청하빌딩 2층 (청담동)",127.046539,37.526258
zqht2x,청담더오피부과의원,서울,강남구,삼성동,"서울특별시 강남구 선릉로 602, 삼릉빌딩 2층 (삼성동)",127.0440422,37.5106601
z52ohk,청담더유외과의원,서울,강남구,청담동,"서울특별시 강남구 영동대로 713, 튼튼병원빌딩 7층일부 (청담동)",127.0557487,37.5213191
bm00e9,청담도트의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 457, 앙스돔빌딩 6층층 (청담동)",127.0465625,37.5244489
kdts1f,청담디어의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 820, 5층 502호, 7층 (청담동)",127.040211,37.5249602
b2vi10,청담란셀의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 325, 라임타워 2층 (논현동)",127.042398,37.5101315
9dcnwm,청담르벨의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 756, 대성빌딩 3층 5(일부)층 (청담동)",127.0396787,37.5222647
bxek0q,청담리더스피부과의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 445, 3층 (청담동)",127.0461066,37.5265381
929u6w,청담리투의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 417, FIRST LIGHT 타워 5,6층 (청담동)",127.0411177,37.5238113
tvmk2z,청담메자닌의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 726, 경원빌딩 5층 (청담동)",127.049661,37.5205558
yzsilu,청담모네의원,서울,강남구,삼성동,"서울특별시 강남구 영동대로 648, 삼안빌딩 6층 (삼성동)",127.0576754,37.5199858
3ndz3c,청담미닛의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 449, 청하빌딩 3층 (청담동)",127.046539,37.526258
c5rqns,청담밴스의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 822, 체월든 3층 (청담동)",127.0401854,37.5252519
vsojrp,청담별의원,서울,강남구,청담동,"서울특별시 강남구 학동로 433, 씨엔씨빌딩 8층 (청담동)",127.0483242,37.5187786
p7r93f,청담봄여성의원,서울,강남구,삼성동,"서울특별시 강남구 삼성로 620, 블래스톤리조트 3층 (삼성동)",127.0526451,37.5149738
ezez5e,청담봄온의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 318, SB타워 4층 3,4호 (논현동)",127.0368945,37.521843
hr07n8,청담비아이의원,서울,강남구,청담동,"서울특별시 강남구 압구정로72길 8, 백원빌딩 2층 (청담동)",127.0450495,37.5261163
voeubf,청담비엘에스의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 830, 공신진흥빌딩 5층 (청담동)",127.0404584,37.5260162
n9kr2f,청담서울성형외과의원,서울,강남구,청담동,"서울특별시 강남구 학동로 433, (청담동, 4층일부)",127.0483242,37.5187786
vb66h3,청담서클의원,서울,강남구,청담동,"서울특별시 강남구 도산대로57길 22, 1층 (청담동, K2빌딩)",127.0417596,37.5250642
rem5pu,청담성모의원,서울,강남구,청담동,"서울특별시 강남구 학동로 433, 청담클리닉 빌딩 4층 (청담동)",127.0483242,37.5187786
u62rzv,청담성형외과의원,서울,강남구,청담동,"서울특별시 강남구 학동로 419, 2층 (청담동)",127.0459958,37.5183063
1sqqq5,청담세란의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 309, 4층 (신사동)",127.0352056,37.5223477
l2xoio,청담셀의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 318, SB타워 15층 (논현동)",127.0368945,37.521843
t860x5,청담셀팅의원,서울,강남구,신사동,"서울특별시 강남구 선릉로 803, 메타타워Ⅳ 6층,7층 (신사동)",127.0389977,37.5239312
zu2zue,청담솔루션의원,서울,강남구,신사동,"서울특별시 강남구 도산대로45길 18-6, 돌체비타빌딩 2층 (신사동)",127.0359887,37.523774
ugwubu,청담신의의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 756, 대성빌딩 4층 (청담동)",127.0396787,37.5222647
gr6e7g,청담씨제이성형외과의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 404, 2층 (청담동)",127.0409849,37.5274201
a2iz5p,청담아르덴의원,서울,강남구,청담동,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 5층 (청담동)",127.0410459,37.5243915
3vob5a,청담아르티의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 445, 401호 (청담동)",127.0461066,37.5265381
po4lje,청담아리움의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 741, 덕암빌딩 5층 (청담동)",127.0484554,37.5215434
dgfjdl,청담아이비성형외과의원,서울,강남구,신사동,"서울특별시 강남구 선릉로 815, 신한양빌딩 204호 (신사동)",127.0393425,37.5248682
ogwlac,청담아이스피부과의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 726, 2층 (청담동)",127.049661,37.5205558
ololn3,청담아이우의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 320, 5층 (신사동)",127.0364636,37.5285516
eh1vr1,청담아티젠의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 818, 디자이너클럽 3층 (청담동)",127.0400639,37.5247741
necqor,청담안느의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 501, 2층 201,202,203호 (청담동)",127.0477001,37.5246074
oi5j8y,청담안즈피부과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 220, 엠포리아 빌딩 6,7층 (논현동)",127.0311442,37.5203143
it2kod,청담에끌라드의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 420, 청담스퀘어 A동 412호 (청담동)",127.0422013,37.5230216
wh8n92,청담에스민의원,서울,강남구,청담동,"서울특별시 강남구 도산대로81길 41, 2층 (청담동)",127.0465602,37.52686
tp6qaq,청담에스에스640의원,서울,강남구,삼성동,"서울특별시 강남구 삼성로 640, 건설기술인회관(별관) 2층 (삼성동)",127.0514823,37.5171222
3k8a7r,청담에이스의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 445, 8층 (청담동, 롤스로이스 오토스)",127.0461066,37.5265381
v4nmwv,청담엔비의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 772, 201호~205호 (청담동)",127.0480449,37.5236212
sb0uko,청담엔샤인의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 333, K+ 메디칼타워 9층 (신사동)",127.0383812,37.5233586
efukpv,청담엠에스의원,서울,강남구,청담동,"서울특별시 강남구 압구정로80길 34, 원일빌딩 2층 (청담동)",127.0439728,37.5247422
8lymj1,청담여신성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 108, 14층 (논현동)",127.0206793,37.5161887
qi9mqv,청담연세피부과의원,서울,강남구,논현동,"서울특별시 강남구 학동로 342, (논현동, 309호, 309-1호)",127.0408461,37.5167495
ayxar6,청담오라클피부과의원,서울,강남구,삼성동,"서울특별시 강남구 선릉로 612, 한일빌딩 1,2,4층 (삼성동)",127.0437496,37.511524
yo6z1t,청담오아로피부과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 327, 8층 (신사동)",127.0376251,37.523145
2xcb3y,청담오케이성형외과의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 715, 4층 (청담동)",127.0494229,37.5196646
ym33mg,청담오케이의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 715, 5층 (청담동)",127.0494229,37.5196646
1zaq7q,청담유스피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 813, 영석빌딩 3층 (신사동)",127.0276404,37.5212514
hak7md,청담은피부과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로152길 17, 아시아청담부띠끄 602호 (청담동)",127.0410459,37.5243915
wkzirn,청담이엘피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 417, FIRST LIGHT 타워 3층 (청담동)",127.0411177,37.5238113
k6zhh3,청담이음엘의원,서울,강남구,청담동,"서울특별시 강남구 선릉로158길 10, 2층 (청담동)",127.0408562,37.5254447
o5urtx,청담이지함피부과의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로 302, 역삼아모제SK리더스뷰 203호,204호 (역삼동)",127.0394379,37.5087055
uyucec,청담잇츠미의원,서울,강남구,신사동,"서울특별시 강남구 선릉로157길 14, 한주빌딩 3층 4층 (신사동)",127.0388496,37.5261597
juis2g,청담쟈스민라인의원,서울,강남구,청담동,"서울특별시 강남구 삼성로 763, 406호 (청담동)",127.0477136,37.5229252
y9ytju,청담제이더마의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 434, 3층 (청담동)",127.0443373,37.5266286
q7x7b7,청담쥬넥스피부과의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 435, 삼이빌딩 3층일부,4층 (청담동)",127.0433088,37.5240414
p9jyqn,청담지온유의원,서울,강남구,논현동,"서울특별시 강남구 학동로 338, 2층 (논현동, 강남파라곤)",127.0402809,37.5165899
15ikpq,청담지움성형외과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로158길 10, 3층 (청담동)",127.0408562,37.5254447
ahcua0,청담차오름의원,서울,강남구,청담동,"서울특별시 강남구 도산대로81길 55, 2층일부,3층 (청담동)",127.0455248,37.527245
9pcifl,청담청아의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 450, 예전빌딩 4층 (청담동)",127.0454729,37.5235403
wdr3vw,청담청초성형외과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로148길 48-1, 1~4층 (청담동)",127.0436412,37.5227944
mjdimb,청담카민의원,서울,강남구,삼성동,"서울특별시 강남구 삼성로 651, 4층 일부호 (삼성동, 래미안 라클래시)",127.0500124,37.5174649
m271w1,청담큐비큐의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 452, JS빌딩 6층 (청담동)",127.0457468,37.5236241
wudcbl,청담타임성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 106, BK성형외과 14층 (논현동)",127.0204625,37.5161266
4ce7pk,청담파크의원,서울,강남구,청담동,"서울특별시 강남구 선릉로158길 14-2, 2~3층 (청담동)",127.0409524,37.5251906
wcyukn,청담퍼스널의원,서울,강남구,논현동,"서울특별시 강남구 선릉로 749, 은산빌딩 5층 (논현동)",127.0394743,37.5214313
d1ivxa,청담퍼스트성형외과의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 436, 7층 (청담동, 상원빌딩)",127.04464,37.5265429
n25wm7,청담포레브의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 330, 서림빌딩 3~4층 (논현동)",127.038116,37.5224388
2qlgdv,청담포워드피부과의원,서울,강남구,청담동,"서울특별시 강남구 학동로 415, 3층 (청담동)",127.0454691,37.5182355
c2guwj,청담하나피부과의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 461, 306~308호 (청담동, 네이처 포엠)",127.0472279,37.525274
p0qi2c,청담하트피부과의원,서울,강남구,청담동,"서울특별시 강남구 영동대로 704, 삼강빌딩 4층 (청담동)",127.0573842,37.5206076
lp81l5,청담한빛안과의원,서울,강남구,청담동,"서울특별시 강남구 학동로 411, 원일빌딩 201호 (청담동)",127.044728,37.5181016
1flmna,청담한세성모안과의원,서울,강남구,청담동,"서울특별시 강남구 학동로 433, (청담동)",127.0483242,37.5187786
vycs44,청담헤라산부인과의원,서울,강남구,논현동,"서울특별시 강남구 학동로53길 3-2, 6층 (논현동)",127.0401342,37.517346
phh62m,청담헤아린의원,서울,강남구,청담동,"서울특별시 강남구 도산대로 412, 4층 (청담동, 남강빌딩)",127.0407317,37.5229755
yz9vlu,청담현피부과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로20길 21, 정빌딩 2층 (신사동)",127.0259853,37.5247988
8wpfq2,청담흰의원,서울,강남구,청담동,"서울특별시 강남구 압구정로 461, 405호 (청담동, 네이처포엠)",127.0472279,37.525274
bhaiiw,청미의원,서울,강남구,삼성동,"서울특별시 강남구 선릉로 528, 2,3층 (삼성동)",127.0477015,37.5068537
i08l0h,청아연의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 584, 성일빌딩 2층 (논현동)",127.0206351,37.5139392
g9ncbe,청춘의원,서울,강남구,역삼동,"서울특별시 강남구 봉은사로38길 12, 1~2층 (역삼동)",127.0375693,37.5074354
kgv1bb,체인지의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 318, SB타워 7층 (논현동)",127.0368945,37.521843
hg5zmt,초이스라인의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 476, urbanhive 3층 (논현동)",127.0248029,37.5049158
ga46ay,초이스피부과의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 616, 신사미타워 8층 801호, 802호 (신사동)",127.0198235,37.5168437
n2d7ki,최엽성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 107, 12층일부 (신사동)",127.0201484,37.5168631
3x7995,최영택성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 344, 3층 (신사동)",127.0398715,37.5277111
5cf72g,최우식노즈립성형외과의원,서울,강남구,논현동,"서울특별시 강남구 논현로 746, 석호빌딩 2층 (논현동)",127.0290347,37.5185084
nnv9ib,최윤정피부과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 704, 청담빌딩 4층 (청담동)",127.0414074,37.5178094
wgt2lb,최희윤성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 101, 6층 (역삼동)",127.0280314,37.4986785
25485h,치유성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 110, 케이비엘 센터 9층 (논현동)",127.0210472,37.5162749
cqxcs1,카라성형외과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로28길 49, (신사동, 유림메디컬센터 4층 401호 )",127.0277277,37.5232635
xsrqln,카이로스의원,서울,강남구,대치동,"서울특별시 강남구 테헤란로88길 10, 신안메트로칸 205호, 지하1층 110호 (대치동)",127.0594706,37.5068487
zzrjo7,카이성형외과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 830, 3층 (청담동, 공신진흥빌딩)",127.0404584,37.5260162
vbhh5o,컴포트성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 105, A타워 2층 (역삼동)",127.0285428,37.498646
l5u7nt,케이라인의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 101, 1402호 (역삼동, 이즈타워)",127.0280314,37.4986785
edqmvq,케이성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 868, 구정빌딩, 2층일부 (신사동)",127.028912,37.5260958
wpqo2l,케이스성형외과의원,서울,강남구,신사동,"서울특별시 강남구 언주로172길 11, 4층 (신사동)",127.0348077,37.5279566
ngixmc,케이아트성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 831, 302호 (신사동, 동아빌딩)",127.027873,37.5225882
4sx27d,케이올림성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 106, BK성형외과 3층 (논현동)",127.0204625,37.5161266
cbhhlk,코나이비인후과의원,서울,강남구,삼성동,"서울특별시 강남구 영동대로 513, (삼성동, 코엑스몰 지하 H111)",127.0594275,37.5116621
3yjz99,코미인의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 105, 8층 (논현동, 동양빌딩)",127.0250571,37.5049634
106ak3,코샵성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 842, 압구정빌딩 2층 (신사동)",127.0287459,37.5240509
2oouxq,코어피부과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 833, 재경빌딩 3층 302호 (신사동)",127.02791,37.5228358
s1foi0,코원성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 110, 케이비엘 센터 2층 (논현동)",127.0210472,37.5162749
rs210q,코웰성형외과의원,서울,강남구,논현동,"서울특별시 강남구 학동로 337, H타워 16층 (논현동)",127.0399436,37.5170765
2lg1zh,코코라인의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 156, (신사동, 카로시티2빌딩 503,504호)",127.0267906,37.5259818
qunue7,코코성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 851, (신사동, 1층,3층)",127.0280355,37.5249011
a34mpy,코헨의원,서울,강남구,삼성동,"서울특별시 강남구 테헤란로87길 13, 서영빌딩 201호 (삼성동)",127.0586131,37.5086361
o2tla2,콜나움의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 378, 준빌딩 8층 (역삼동)",127.0286835,37.4966716
7f8lwv,쿠키성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 105, 9층 (역삼동)",127.0285428,37.498646
v59hot,쿨성형외과의원,서울,강남구,신사동,"서울특별시 강남구 논현로 841, 제이비 미소빌딩 5층 509호 (신사동)",127.027762,37.5240297
gduq6d,큐디의원,서울,강남구,논현동,"서울특별시 강남구 강남대로 502, 서희빌딩 3층 (논현동)",127.0236892,37.5071435
dtbyrg,큐에이성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 228, 연승빌딩 6층 (논현동)",127.0321606,37.5204994
c8kixc,크리스성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 111, S-TOWER 6층 (신사동)",127.020708,37.5169652
csg4of,클라시코의원,서울,강남구,청담동,"서울특별시 강남구 도산대로75길 11, 2층 (청담동)",127.0457958,37.5249509
dtrc85,클래스원의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 390, 미진프라자 10층 (역삼동)",127.0287089,37.497901
ehpzrv,클레어성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 107, 메디타워 10층 (역삼동)",127.0287606,37.4987007
7vsyja,클리니크후즈후의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 842, 3~6층 (청담동)",127.0406885,37.5269542
fco3s6,클리브성형외과의원,서울,강남구,신사동,"서울특별시 강남구 도산대로 121, YK타워 5층 6층 (신사동)",127.0217421,37.5174154
5qu0k5,클린업피부과의원,서울,강남구,청담동,"서울특별시 강남구 선릉로 832, 2층 (청담동, 소나무빌딩)",127.0404494,37.526254
qzzkw3,클린유의원,서울,강남구,신사동,"서울특별시 강남구 압구정로 162, 501,502호 (신사동)",127.0274689,37.5263327
gi60q6,클린타투의원,서울,강남구,논현동,"서울특별시 강남구 봉은사로 111, 4층 (논현동)",127.025723,37.5051993
guo8i5,키즈힐소아청소년과의원,서울,강남구,신사동,"서울특별시 강남구 압구정로34길 11, 압구정스퀘어 201호 (신사동)",127.0309965,37.5274022
jwk6z0,킴스비뇨의학과의원,서울,강남구,역삼동,"서울특별시 강남구 테헤란로 109, 강남제일빌딩 9층 (역삼동)",127.0290056,37.4988358
hr9t9c,타겟성형외과의원,서울,강남구,논현동,"서울특별시 강남구 도산대로 104, 1st Avenue 6층 (논현동)",127.0203412,37.5160775
d1lqjs,타워비뇨기과의원,서울,강남구,대치동,"서울특별시 강남구 남부순환로 2912, (대치동, 207,208,211호)",127.0561424,37.49071
qcz0n0,타임리스피부과의원,서울,강남구,도곡동,"서울특별시 강남구 남부순환로 2806, 군인공제회관,2층 (도곡동)",127.0529204,37.4891028
4oae7l,타토아의원,서울,강남구,신사동,"서울특별시 강남구 강남대로 624, 2층 (신사동, ICT타워)",127.0195523,37.5174876
0rcti8,탐의원,서울,강남구,청담동,"서울특별시 강남구 도산대로57길 6, 지하1,지상2층 (청담동)",127.0416311,37.5240694
f34gad,탑클래스성형외과의원,서울,강남구,역삼동,"서울특별시 강남구 강남대로 416, 창림빌딩 5층 (역삼동)",127.0271777,37.4998129
